# t alphaD area se kMix epsMix kC kD epsC epsD ReLambdaC ReLambdaD uAvgCx uAvgCy uAvgCz uAvgDx uAvgDy uAvgDz
1.1540100000000001e+01 6.5717789999999998e-02 2.4469870000000000e+02 3.3726109999999997e-02 9.4099679999999997e-01 4.0384460000000000e-01 1.0001560000000000e+00 9.9952770000000002e-01 3.9607229999999999e-01 5.1434000000000002e-01 9.3389889999999994e+01 8.1900949999999995e+00 2.5490150000000000e-02 9.1309349999999997e-03 -2.4027890000000000e-02 1.9343059999999999e-02 -1.8407030000000001e-02 -7.5769589999999998e-02
1.1550100000000000e+01 6.5717449999999997e-02 2.4465840000000000e+02 3.3720550000000002e-02 9.4100379999999995e-01 4.0387699999999999e-01 1.0001629999999999e+00 9.9961370000000005e-01 3.9613429999999999e-01 5.1395250000000003e-01 9.3383189999999999e+01 8.1938859999999991e+00 2.5507149999999999e-02 9.0803059999999998e-03 -2.4042950000000000e-02 1.8773860000000000e-02 -1.8505420000000002e-02 -7.5321940000000004e-02
1.1560100000000000e+01 6.5717120000000004e-02 2.4461650000000000e+02 3.3714769999999998e-02 9.4100779999999995e-01 4.0396660000000001e-01 1.0001670000000000e+00 9.9959019999999998e-01 3.9622459999999998e-01 5.1403250000000000e-01 9.3372929999999997e+01 8.1930560000000003e+00 2.5517970000000001e-02 9.0277589999999998e-03 -2.4046649999999999e-02 1.8246950000000001e-02 -1.8538900000000001e-02 -7.5034489999999995e-02
1.1570100000000000e+01 6.5716780000000002e-02 2.4459790000000001e+02 3.3712209999999999e-02 9.4101559999999995e-01 4.0405600000000003e-01 1.0001770000000001e+00 9.9931260000000000e-01 3.9632420000000002e-01 5.1397649999999995e-01 9.3362129999999993e+01 8.1912269999999996e+00 2.5533230000000001e-02 8.9936430000000008e-03 -2.4053330000000001e-02 1.7634449999999999e-02 -1.8800850000000001e-02 -7.4712459999999994e-02
1.1580100000000000e+01 6.5716440000000001e-02 2.4454280000000000e+02 3.3704610000000003e-02 9.4102450000000004e-01 4.0415659999999998e-01 1.0001890000000000e+00 9.9886450000000004e-01 3.9643129999999999e-01 5.1398600000000005e-01 9.3350669999999994e+01 8.1874789999999997e+00 2.5550210000000000e-02 8.9581829999999998e-03 -2.4053880000000000e-02 1.6945920000000000e-02 -1.9018879999999998e-02 -7.4475399999999997e-02
1.1590100000000000e+01 6.5716100000000000e-02 2.4447110000000001e+02 3.3694740000000001e-02 9.4102310000000000e-01 4.0421000000000001e-01 1.0001910000000001e+00 9.9836400000000003e-01 3.9651259999999999e-01 5.1364399999999999e-01 9.3341260000000005e+01 8.1861010000000007e+00 2.5568130000000001e-02 8.9288140000000002e-03 -2.4032109999999999e-02 1.6214599999999999e-02 -1.9315170000000000e-02 -7.4545200000000006e-02
1.1600099999999999e+01 6.5715750000000003e-02 2.4442339999999999e+02 3.3688170000000003e-02 9.4101800000000002e-01 4.0424060000000001e-01 1.0001890000000000e+00 9.9780530000000001e-01 3.9658230000000000e-01 5.1311969999999996e-01 9.3332880000000003e+01 8.1856980000000004e+00 2.5580229999999999e-02 8.8892759999999998e-03 -2.4007069999999998e-02 1.5523020000000000e-02 -1.9459279999999999e-02 -7.4645580000000003e-02
1.1610099999999999e+01 6.5715410000000002e-02 2.4434700000000001e+02 3.3677630000000000e-02 9.4101840000000003e-01 4.0426640000000003e-01 1.0001940000000000e+00 9.9705440000000001e-01 3.9664050000000001e-01 5.1268380000000002e-01 9.3326530000000005e+01 8.1830140000000000e+00 2.5593490000000000e-02 8.8479670000000000e-03 -2.3991180000000001e-02 1.4775800000000000e-02 -1.9560669999999999e-02 -7.4643240000000000e-02
1.1620100000000001e+01 6.5715060000000006e-02 2.4426290000000000e+02 3.3666030000000000e-02 9.4101239999999997e-01 4.0429680000000001e-01 1.0001930000000001e+00 9.9633499999999997e-01 3.9669810000000000e-01 5.1232789999999995e-01 9.3319599999999994e+01 8.1799499999999998e+00 2.5595870000000000e-02 8.8025900000000008e-03 -2.3976700000000000e-02 1.4176920000000001e-02 -1.9562010000000001e-02 -7.4712749999999994e-02
1.1630100000000001e+01 6.5714720000000004e-02 2.4421520000000001e+02 3.3659460000000002e-02 9.4100200000000001e-01 4.0429589999999999e-01 1.0001860000000000e+00 9.9567519999999998e-01 3.9673370000000002e-01 5.1180890000000001e-01 9.3314779999999999e+01 8.1786759999999994e+00 2.5599759999999999e-02 8.7400889999999995e-03 -2.3960010000000000e-02 1.3575020000000000e-02 -1.9315590000000001e-02 -7.4841989999999997e-02
1.1640100000000000e+01 6.5714369999999994e-02 2.4418780000000001e+02 3.3655690000000002e-02 9.4098999999999999e-01 4.0429720000000002e-01 1.0001780000000000e+00 9.9497990000000003e-01 3.9677069999999998e-01 5.1130469999999995e-01 9.3309650000000005e+01 8.1769940000000005e+00 2.5598449999999998e-02 8.6886389999999997e-03 -2.3946229999999999e-02 1.3093340000000000e-02 -1.9222940000000001e-02 -7.4963470000000004e-02
1.1650100000000000e+01 6.5714030000000007e-02 2.4418690000000001e+02 3.3655560000000001e-02 9.4097920000000002e-01 4.0428789999999998e-01 1.0001709999999999e+00 9.9420330000000001e-01 3.9679350000000002e-01 5.1083990000000001e-01 9.3306380000000004e+01 8.1743269999999999e+00 2.5588870000000000e-02 8.6479569999999995e-03 -2.3939950000000002e-02 1.2744370000000000e-02 -1.9307240000000000e-02 -7.5032440000000006e-02
1.1660100000000000e+01 6.5713690000000005e-02 2.4419839999999999e+02 3.3657149999999997e-02 9.4096539999999995e-01 4.0430400000000000e-01 1.0001610000000001e+00 9.9351560000000005e-01 3.9682790000000001e-01 5.1059569999999999e-01 9.3301370000000006e+01 8.1706269999999996e+00 2.5584579999999999e-02 8.6113769999999999e-03 -2.3932789999999999e-02 1.2341570000000000e-02 -1.9452710000000002e-02 -7.5176709999999994e-02
1.1670100000000000e+01 6.5713350000000004e-02 2.4421400000000000e+02 3.3659300000000003e-02 9.4095600000000001e-01 4.0432109999999999e-01 1.0001560000000000e+00 9.9275829999999998e-01 3.9686310000000002e-01 5.1035549999999996e-01 9.3296760000000006e+01 8.1663189999999997e+00 2.5590000000000002e-02 8.5889759999999999e-03 -2.3926090000000001e-02 1.1820690000000000e-02 -1.9813850000000001e-02 -7.5380279999999994e-02
1.1680099999999999e+01 6.5712999999999994e-02 2.4423030000000000e+02 3.3661549999999998e-02 9.4094949999999999e-01 4.0435450000000001e-01 1.0001540000000000e+00 9.9199219999999999e-01 3.9689679999999999e-01 5.1038490000000003e-01 9.3292619999999999e+01 8.1597829999999991e+00 2.5588280000000001e-02 8.5688850000000000e-03 -2.3922280000000001e-02 1.1427760000000000e-02 -2.0237660000000001e-02 -7.5571070000000004e-02
1.1690099999999999e+01 6.5712649999999997e-02 2.4417480000000000e+02 3.3653900000000000e-02 9.4094820000000001e-01 4.0439480000000000e-01 1.0001590000000000e+00 9.9109809999999998e-01 3.9692450000000001e-01 5.1060620000000001e-01 9.3289800000000000e+01 8.1506620000000005e+00 2.5587570000000000e-02 8.5407199999999999e-03 -2.3909250000000000e-02 1.1061160000000000e-02 -2.0601089999999999e-02 -7.5927620000000001e-02
1.1700100000000001e+01 6.5712309999999996e-02 2.4414760000000001e+02 3.3650149999999997e-02 9.4094590000000000e-01 4.0443869999999998e-01 1.0001620000000000e+00 9.9020969999999997e-01 3.9695090000000000e-01 5.1089929999999995e-01 9.3287009999999995e+01 8.1410190000000000e+00 2.5583499999999999e-02 8.5190779999999994e-03 -2.3899870000000000e-02 1.0756320000000000e-02 -2.1105380000000000e-02 -7.6266689999999998e-02
1.1710100000000001e+01 6.5711960000000000e-02 2.4413929999999999e+02 3.3649010000000000e-02 9.4093280000000001e-01 4.0448109999999998e-01 1.0001519999999999e+00 9.8962360000000005e-01 3.9696969999999998e-01 5.1127650000000002e-01 9.3283839999999998e+01 8.1331980000000001e+00 2.5579480000000002e-02 8.4977409999999996e-03 -2.3886490000000000e-02 1.0442020000000000e-02 -2.1652359999999999e-02 -7.6684660000000002e-02
1.1720100000000000e+01 6.5711610000000004e-02 2.4419579999999999e+02 3.3656789999999999e-02 9.4091880000000006e-01 4.0455310000000000e-01 1.0001400000000000e+00 9.8911380000000004e-01 3.9700819999999998e-01 5.1182780000000005e-01 9.3278229999999994e+01 8.1246299999999998e+00 2.5587740000000001e-02 8.4746439999999999e-03 -2.3877960000000000e-02 9.9349539999999993e-03 -2.2166729999999999e-02 -7.7046240000000002e-02
1.1730100000000000e+01 6.5711259999999994e-02 2.4420200000000000e+02 3.3657649999999997e-02 9.4091270000000005e-01 4.0462389999999998e-01 1.0001370000000001e+00 9.8854909999999996e-01 3.9703430000000001e-01 5.1253360000000003e-01 9.3274889999999999e+01 8.1143990000000006e+00 2.5585900000000002e-02 8.4594630000000004e-03 -2.3864710000000001e-02 9.5376739999999995e-03 -2.2817870000000001e-02 -7.7537700000000001e-02
1.1740100000000000e+01 6.5710900000000003e-02 2.4423910000000001e+02 3.3662760000000000e-02 9.4090739999999995e-01 4.0466269999999999e-01 1.0001350000000000e+00 9.8794009999999999e-01 3.9704139999999999e-01 5.1302349999999997e-01 9.3273889999999994e+01 8.1055259999999993e+00 2.5603450000000000e-02 8.4339080000000004e-03 -2.3864320000000001e-02 8.8652509999999993e-03 -2.3362370000000000e-02 -7.7905400000000000e-02
1.1750100000000000e+01 6.5710550000000006e-02 2.4424449999999999e+02 3.3663499999999999e-02 9.4089000000000000e-01 4.0468589999999999e-01 1.0001190000000000e+00 9.8761690000000002e-01 3.9704119999999998e-01 5.1337920000000004e-01 9.3272360000000006e+01 8.1000669999999992e+00 2.5620850000000001e-02 8.4095219999999991e-03 -2.3847290000000000e-02 8.1850190000000000e-03 -2.3900109999999999e-02 -7.8553819999999996e-02
1.1760100000000000e+01 6.5710190000000002e-02 2.4428260000000000e+02 3.3668749999999997e-02 9.4088090000000002e-01 4.0473439999999999e-01 1.0001110000000000e+00 9.8726389999999997e-01 3.9705459999999998e-01 5.1392870000000002e-01 9.3270079999999993e+01 8.0928419999999992e+00 2.5639329999999998e-02 8.3830320000000003e-03 -2.3829460000000000e-02 7.4915080000000000e-03 -2.4397610000000000e-02 -7.9236650000000006e-02
1.1770099999999999e+01 6.5709829999999997e-02 2.4429079999999999e+02 3.3669890000000001e-02 9.4086599999999998e-01 4.0475290000000003e-01 1.0000960000000001e+00 9.8705659999999995e-01 3.9705150000000000e-01 5.1425460000000001e-01 9.3269059999999996e+01 8.0885789999999993e+00 2.5644779999999999e-02 8.3609510000000001e-03 -2.3811829999999999e-02 6.9923160000000002e-03 -2.4960170000000000e-02 -7.9971210000000001e-02
1.1780099999999999e+01 6.5709470000000006e-02 2.4432849999999999e+02 3.3675070000000001e-02 9.4085280000000004e-01 4.0472180000000002e-01 1.0000830000000001e+00 9.8683080000000001e-01 3.9702700000000002e-01 5.1413019999999998e-01 9.3270740000000004e+01 8.0877070000000000e+00 2.5650610000000001e-02 8.3375959999999992e-03 -2.3802279999999999e-02 6.4762129999999998e-03 -2.5500220000000001e-02 -8.0608990000000005e-02
1.1790100000000001e+01 6.5709119999999996e-02 2.4438270000000000e+02 3.3682549999999999e-02 9.4084440000000003e-01 4.0469820000000001e-01 1.0000750000000000e+00 9.8671900000000001e-01 3.9699580000000001e-01 5.1421479999999997e-01 9.3273600000000002e+01 8.0861249999999991e+00 2.5640600000000000e-02 8.3227140000000002e-03 -2.3780510000000001e-02 6.2070320000000003e-03 -2.6096330000000001e-02 -8.1476560000000003e-02
1.1800100000000000e+01 6.5708770000000000e-02 2.4441040000000001e+02 3.3686359999999999e-02 9.4084069999999997e-01 4.0467029999999998e-01 1.0000709999999999e+00 9.8666500000000001e-01 3.9695999999999998e-01 5.1429970000000003e-01 9.3277439999999999e+01 8.0850150000000003e+00 2.5639550000000001e-02 8.3199810000000006e-03 -2.3759670000000000e-02 5.8062629999999999e-03 -2.6847150000000000e-02 -8.2398410000000005e-02
1.1810100000000000e+01 6.5708409999999995e-02 2.4445160000000001e+02 3.3692039999999999e-02 9.4084389999999996e-01 4.0462480000000001e-01 1.0000750000000000e+00 9.8646339999999999e-01 3.9691349999999997e-01 5.1427049999999996e-01 9.3283330000000007e+01 8.0835930000000005e+00 2.5651429999999999e-02 8.3071680000000002e-03 -2.3737979999999999e-02 5.2130739999999998e-03 -2.7461909999999999e-02 -8.3370719999999995e-02
1.1820100000000000e+01 6.5708059999999999e-02 2.4451349999999999e+02 3.3700580000000001e-02 9.4084559999999995e-01 4.0457300000000002e-01 1.0000780000000000e+00 9.8629540000000004e-01 3.9686220000000000e-01 5.1421019999999995e-01 9.3289599999999993e+01 8.0826899999999995e+00 2.5645930000000001e-02 8.3032660000000001e-03 -2.3717930000000002e-02 4.8730409999999998e-03 -2.8203530000000001e-02 -8.4354280000000004e-02
1.1830100000000000e+01 6.5707699999999994e-02 2.4458920000000001e+02 3.3711010000000000e-02 9.4084330000000005e-01 4.0455269999999999e-01 1.0000750000000000e+00 9.8634359999999999e-01 3.9683710000000000e-01 5.1426030000000000e-01 9.3292270000000002e+01 8.0826910000000005e+00 2.5642390000000001e-02 8.2899549999999999e-03 -2.3689499999999999e-02 4.5117289999999999e-03 -2.8785840000000000e-02 -8.5465990000000006e-02
1.1840100000000000e+01 6.5707340000000003e-02 2.4460749999999999e+02 3.3713529999999998e-02 9.4085129999999995e-01 4.0455890000000000e-01 1.0000830000000001e+00 9.8629469999999997e-01 3.9683130000000000e-01 5.1443779999999995e-01 9.3293750000000003e+01 8.0808959999999992e+00 2.5636790000000000e-02 8.2610919999999994e-03 -2.3657370000000000e-02 4.1841609999999996e-03 -2.9137799999999998e-02 -8.6623720000000001e-02
1.1850099999999999e+01 6.5706979999999998e-02 2.4461760000000001e+02 3.3714929999999997e-02 9.4086550000000002e-01 4.0455819999999998e-01 1.0000990000000001e+00 9.8617330000000003e-01 3.9682539999999999e-01 5.1451100000000005e-01 9.3295900000000003e+01 8.0793260000000000e+00 2.5638000000000001e-02 8.2374490000000009e-03 -2.3627519999999999e-02 3.7772169999999998e-03 -2.9570220000000001e-02 -8.7750320000000007e-02
1.1860099999999999e+01 6.5706630000000002e-02 2.4462490000000000e+02 3.3715929999999998e-02 9.4087200000000004e-01 4.0452379999999999e-01 1.0001059999999999e+00 9.8617659999999996e-01 3.9680230000000000e-01 5.1431680000000002e-01 9.3299229999999994e+01 8.0808789999999995e+00 2.5640070000000001e-02 8.2243370000000000e-03 -2.3597340000000001e-02 3.3275370000000002e-03 -3.0117229999999998e-02 -8.8897400000000001e-02
1.1870100000000001e+01 6.5706280000000006e-02 2.4461529999999999e+02 3.3714599999999997e-02 9.4087549999999998e-01 4.0446929999999998e-01 1.0001080000000000e+00 9.8629319999999998e-01 3.9676380000000000e-01 5.1403589999999999e-01 9.3304010000000005e+01 8.0840420000000002e+00 2.5635120000000001e-02 8.2131640000000002e-03 -2.3574160000000000e-02 3.0126929999999999e-03 -3.0673090000000000e-02 -8.9934319999999998e-02
1.1880100000000001e+01 6.5705929999999996e-02 2.4460419999999999e+02 3.3713079999999999e-02 9.4087379999999998e-01 4.0438170000000001e-01 1.0001040000000001e+00 9.8655300000000001e-01 3.9670810000000001e-01 5.1349460000000002e-01 9.3310169999999999e+01 8.0904330000000009e+00 2.5628149999999999e-02 8.2157900000000006e-03 -2.3543680000000001e-02 2.7690179999999998e-03 -3.1393909999999997e-02 -9.1083369999999997e-02
1.1890100000000000e+01 6.5705589999999994e-02 2.4460550000000001e+02 3.3713260000000002e-02 9.4087060000000000e-01 4.0430090000000002e-01 1.0000979999999999e+00 9.8695359999999999e-01 3.9664919999999998e-01 5.1310380000000000e-01 9.3316500000000005e+01 8.0967990000000007e+00 2.5615980000000000e-02 8.2186489999999997e-03 -2.3524790000000000e-02 2.6228860000000001e-03 -3.2087450000000003e-02 -9.2072399999999999e-02
1.1900100000000000e+01 6.5705239999999998e-02 2.4457689999999999e+02 3.3709320000000001e-02 9.4086709999999996e-01 4.0425650000000002e-01 1.0000899999999999e+00 9.8747350000000000e-01 3.9662059999999999e-01 5.1283489999999998e-01 9.3319140000000004e+01 8.1031870000000001e+00 2.5597050000000000e-02 8.2176039999999999e-03 -2.3504540000000001e-02 2.5987570000000002e-03 -3.2687170000000002e-02 -9.3030240000000000e-02
1.1910100000000000e+01 6.5704890000000002e-02 2.4453149999999999e+02 3.3703049999999998e-02 9.4086519999999996e-01 4.0422390000000002e-01 1.0000840000000000e+00 9.8805880000000001e-01 3.9661790000000002e-01 5.1237759999999999e-01 9.3318849999999998e+01 8.1116080000000004e+00 2.5571400000000001e-02 8.2206550000000003e-03 -2.3492400000000000e-02 2.6974280000000000e-03 -3.3291710000000002e-02 -9.3857860000000001e-02
1.1920100000000000e+01 6.5704540000000006e-02 2.4448740000000001e+02 3.3696980000000001e-02 9.4087240000000005e-01 4.0419490000000002e-01 1.0000880000000001e+00 9.8841540000000006e-01 3.9661679999999999e-01 5.1195409999999997e-01 9.3319429999999997e+01 8.1178910000000002e+00 2.5548560000000001e-02 8.2154550000000000e-03 -2.3469509999999999e-02 2.7427080000000000e-03 -3.3724430000000000e-02 -9.4785049999999996e-02
1.1930099999999999e+01 6.5704189999999996e-02 2.4449199999999999e+02 3.3697610000000003e-02 9.4087390000000004e-01 4.0416469999999999e-01 1.0000869999999999e+00 9.8881669999999999e-01 3.9661020000000002e-01 5.1158749999999997e-01 9.3320070000000001e+01 8.1240970000000008e+00 2.5525420000000000e-02 8.2015100000000004e-03 -2.3451989999999999e-02 2.7714630000000001e-03 -3.3974219999999999e-02 -9.5596150000000005e-02
1.1940099999999999e+01 6.5703839999999999e-02 2.4449070000000000e+02 3.3697430000000000e-02 9.4088530000000004e-01 4.0412660000000000e-01 1.0000970000000000e+00 9.8903430000000003e-01 3.9660220000000002e-01 5.1112130000000000e-01 9.3321969999999993e+01 8.1295889999999993e+00 2.5505300000000002e-02 8.1685170000000001e-03 -2.3460829999999998e-02 2.7557549999999999e-03 -3.3898909999999997e-02 -9.6004469999999995e-02
1.1950100000000001e+01 6.5703490000000003e-02 2.4454329999999999e+02 3.3704690000000002e-02 9.4089259999999997e-01 4.0408990000000000e-01 1.0001030000000000e+00 9.8927310000000002e-01 3.9659230000000001e-01 5.1070530000000003e-01 9.3323670000000007e+01 8.1348629999999993e+00 2.5484130000000001e-02 8.1209230000000004e-03 -2.3482759999999998e-02 2.7900939999999999e-03 -3.3586840000000000e-02 -9.6198119999999998e-02
1.1960100000000001e+01 6.5703139999999993e-02 2.4456999999999999e+02 3.3708370000000001e-02 9.4091300000000000e-01 4.0403939999999999e-01 1.0001249999999999e+00 9.8914320000000000e-01 3.9658009999999999e-01 5.1010949999999999e-01 9.3327200000000005e+01 8.1385430000000003e+00 2.5459349999999999e-02 8.0808939999999999e-03 -2.3515479999999998e-02 2.8900219999999999e-03 -3.3351949999999998e-02 -9.6211619999999998e-02
1.1970100000000000e+01 6.5702780000000002e-02 2.4457520000000000e+02 3.3709089999999997e-02 9.4092480000000001e-01 4.0396589999999999e-01 1.0001389999999999e+00 9.8901989999999995e-01 3.9655319999999999e-01 5.0937529999999998e-01 9.3331590000000006e+01 8.1433920000000004e+00 2.5437999999999999e-02 8.0356030000000005e-03 -2.3547360000000000e-02 2.9282190000000001e-03 -3.3018150000000003e-02 -9.6199409999999999e-02
